age,workclass,fnlwgt,education-num,marital_status,occupation,relationship,race,sex,capital-gain,capital-loss,hours,na�ve-country
70,9,13,13,3,8,1,2,2,1,1,40,3
38,4,10,9,3,3,1,5,2,1,1,40,39
36,4,15,13,1,12,3,2,1,1,1,40,35
34,6,10,13,3,12,1,2,2,1,1,55,19
24,4,11,13,5,10,2,5,2,1,1,10,18
23,4,19,10,5,1,2,5,1,1,1,40,39
21,4,41,10,5,1,4,5,1,1,1,35,39
47,4,19,10,7,1,5,5,1,1,1,40,39
59,4,6,4,5,5,5,5,2,5,1,40,39
33,1,13,12,1,4,5,5,2,1,1,50,39
63,6,23,10,3,7,1,5,2,1,1,35,39
18,2,14,9,5,8,4,5,2,1,1,60,39
32,4,3,13,5,10,2,5,1,1,1,50,39
33,4,57,13,3,4,1,3,2,1,1,40,42
19,4,20,9,5,6,3,5,2,1,1,40,39
27,2,13,9,5,10,4,5,2,1,1,40,39
40,4,3,10,1,14,2,5,2,1,1,48,39
38,6,13,12,3,14,1,5,2,1,1,40,39
20,4,2,9,5,5,4,5,2,1,1,47,39
35,6,17,9,6,14,2,5,2,1,1,70,39
22,4,41,10,5,1,4,5,1,1,1,40,39
40,4,5,14,3,10,1,5,2,1,1,50,39
34,4,19,10,3,13,1,5,2,4,1,40,39
23,4,29,6,5,6,2,5,2,1,1,40,39
26,4,22,13,5,1,2,5,2,1,1,40,39
53,5,11,10,3,5,1,5,2,1,1,60,39
34,4,16,10,3,3,1,5,2,1,1,40,39
39,4,17,9,3,3,1,5,2,1,1,40,39
25,4,39,5,3,3,1,5,2,1,1,40,26
18,4,29,7,5,12,4,5,2,1,1,20,39
65,4,17,13,5,4,2,5,2,1,1,40,39
49,6,23,13,5,4,4,5,1,1,1,40,39
64,4,6,6,3,8,1,3,2,1,1,40,39
68,4,17,13,3,4,1,5,2,1,1,40,39
56,6,17,10,1,8,2,5,1,1,1,40,39
68,1,42,9,1,10,2,5,1,1,4,40,39
35,4,10,13,3,10,1,5,2,1,1,48,39
50,1,30,9,5,1,5,3,1,1,1,12,39
45,4,17,9,1,1,5,5,1,1,1,28,39
43,4,32,13,3,4,1,5,2,1,1,40,39
39,4,12,10,6,1,5,3,1,1,1,40,39
37,4,25,9,1,3,5,5,2,2,1,40,39
45,4,27,13,3,13,1,5,2,1,1,50,39
20,9,8,10,5,8,4,5,1,1,1,10,39
36,4,28,12,5,13,5,5,1,1,1,45,39
26,4,37,10,5,1,2,5,1,1,1,40,39
36,4,40,13,5,10,2,5,1,1,1,32,39
47,4,14,13,5,1,2,5,2,1,1,60,39
34,4,20,9,5,7,2,3,2,1,3,40,39
53,4,35,10,7,12,5,5,1,1,1,30,39
32,4,16,13,1,7,2,5,1,1,2,42,39
44,6,11,3,3,3,1,5,2,1,1,40,39
25,4,46,9,5,6,3,5,2,1,1,40,26
35,4,41,3,5,5,5,5,2,1,1,36,39
34,4,2,12,1,10,2,5,1,1,1,40,39
42,4,14,10,3,3,1,5,2,1,1,40,39
47,4,3,9,1,8,2,5,1,1,1,4,39
23,4,19,9,5,3,4,5,2,1,1,37,26
56,2,25,9,1,4,2,5,1,1,1,40,39
50,4,4,16,3,10,1,5,2,9,1,50,39
38,4,16,9,3,14,1,5,2,1,1,60,39
46,4,27,11,3,4,1,5,2,1,1,40,39
47,4,11,12,6,1,5,5,1,1,1,57,39
38,6,18,9,3,8,1,5,2,4,1,80,22
42,4,28,9,3,14,1,5,2,1,1,46,39
48,4,10,9,3,12,1,5,2,1,1,40,39
27,4,13,9,5,4,2,5,1,1,1,50,39
40,4,34,11,3,10,6,5,1,1,1,36,39
53,4,12,16,3,10,6,5,1,10,1,37,39
75,6,16,11,7,4,2,5,1,1,1,30,39
39,4,18,13,3,10,1,5,2,1,1,48,39
46,1,26,12,1,1,5,5,1,1,1,40,39
51,4,15,9,7,7,2,3,1,1,1,40,39
34,4,17,9,1,8,4,5,2,1,1,40,39
23,4,16,10,3,12,1,5,2,1,1,40,39
32,4,21,11,5,8,2,5,2,1,1,45,39
45,6,7,10,5,12,2,5,2,1,1,55,39
21,4,10,10,5,8,4,5,2,1,1,40,39
36,4,16,9,3,3,1,5,2,1,1,44,39
40,4,21,6,3,3,1,5,2,1,1,50,39
20,9,32,6,1,8,2,5,1,1,1,40,39
68,4,23,5,1,5,2,3,2,1,1,20,39
40,4,8,13,3,12,1,5,2,1,1,40,39
20,4,12,10,5,1,4,5,1,1,1,24,39
48,2,14,14,1,10,2,5,1,1,1,40,39
27,4,9,13,5,12,2,5,2,1,1,45,39
57,1,17,11,5,13,2,5,2,1,1,40,39
54,5,16,9,3,4,1,5,2,1,1,98,39
47,4,2,9,1,8,2,5,1,1,1,40,39
30,2,10,10,3,3,1,5,2,1,1,40,39
17,9,21,7,5,8,4,5,2,1,1,40,39
35,4,38,10,3,3,1,4,2,1,1,45,39
56,2,19,8,5,6,2,5,2,1,1,40,39
20,4,24,9,5,6,4,5,2,1,1,28,39
38,2,17,13,3,10,1,5,2,1,1,38,39
19,4,16,10,5,12,4,5,1,1,1,25,39
24,4,27,9,5,3,3,5,2,1,1,40,42
31,4,38,10,5,1,2,5,2,1,1,40,11
44,2,27,13,5,10,4,5,2,1,1,60,39
21,7,14,10,5,12,4,3,1,1,2,12,39
41,4,17,10,3,3,1,5,2,1,1,40,39
18,4,26,7,5,8,4,5,1,1,1,16,39
23,4,10,5,5,14,4,5,2,1,1,40,39
37,2,21,10,3,8,1,1,2,1,1,32,39
46,9,8,11,1,8,5,5,2,1,1,30,39
43,6,7,13,1,12,5,5,2,1,1,45,39
31,4,33,2,3,7,1,5,2,1,1,40,26
40,4,32,10,1,14,5,5,2,1,1,40,39
27,4,10,15,1,10,2,5,1,1,1,12,39
64,2,19,10,5,14,5,5,2,1,1,40,39
31,1,12,11,5,10,4,5,2,1,1,40,39
48,4,23,14,3,4,1,3,2,1,1,45,39
37,6,20,13,3,12,1,5,2,1,1,20,2
28,4,20,10,1,13,2,5,2,1,1,24,39
42,4,18,10,3,3,1,5,2,1,1,40,39
60,5,9,4,3,12,1,5,2,1,1,60,39
17,4,15,7,5,8,4,5,1,1,1,20,39
21,9,30,10,5,8,4,5,1,1,1,30,39
46,4,3,6,1,1,4,3,2,1,1,40,39
18,4,13,9,5,1,4,5,1,1,1,40,39
22,4,25,9,5,8,2,5,2,1,1,27,39
44,6,8,13,1,4,2,5,2,1,1,60,39
36,4,8,9,3,12,1,5,2,1,1,40,39
65,4,22,11,1,4,2,5,1,1,1,40,39
26,4,45,9,5,8,2,5,2,1,1,40,26
21,4,29,6,3,8,1,5,2,1,1,25,39
41,4,16,9,1,3,2,5,2,1,3,40,39
28,4,3,10,5,8,5,5,1,1,1,35,39
27,4,19,10,5,7,2,5,1,1,1,40,39
19,7,28,10,5,8,2,3,2,1,1,12,39
40,4,20,10,3,14,1,5,2,1,1,40,39
19,4,22,9,5,6,4,5,2,1,1,15,39
40,4,2,11,3,14,1,5,2,3,1,40,39
37,4,13,9,5,3,5,5,2,1,1,40,39
33,4,54,10,3,1,1,3,2,1,1,40,39
34,4,6,9,3,8,1,5,2,1,1,40,39
44,2,19,12,5,11,2,5,2,1,1,40,39
33,4,59,10,1,1,5,3,1,1,1,40,39
72,2,25,9,3,4,1,5,2,3,1,10,39
19,4,26,9,5,12,4,5,1,1,1,40,39
59,4,3,11,1,10,2,5,1,1,1,36,39
40,4,29,9,1,11,2,3,1,1,1,40,39
35,4,19,9,1,10,5,5,1,1,1,40,39
22,4,5,12,5,1,2,5,2,1,1,45,39
41,4,19,14,5,10,2,5,1,1,1,40,39
59,4,14,10,3,13,1,5,2,1,1,50,39
50,4,19,8,1,6,5,5,2,1,1,40,39
21,4,20,12,5,1,2,5,1,1,1,10,39
40,5,22,9,3,4,1,5,2,1,1,40,39
22,4,5,9,5,12,2,5,2,1,1,40,39
43,4,18,3,6,7,2,5,1,1,1,40,26
17,4,13,7,5,14,4,5,1,1,1,16,39
42,2,22,4,1,8,2,5,2,1,1,40,39
37,4,41,10,3,7,1,3,2,1,1,40,39
19,4,25,8,5,1,4,5,2,1,1,38,42
43,4,25,3,3,7,1,4,2,1,1,40,26
46,4,9,5,6,3,5,5,1,1,1,40,39
18,9,7,9,5,8,4,5,1,1,1,20,39
50,2,33,15,3,1,1,2,2,1,1,40,25
47,6,12,4,3,12,1,5,2,1,1,40,33
31,4,51,9,5,5,2,5,2,3,1,99,39
33,4,15,4,3,1,1,5,2,1,1,45,39
27,4,22,9,3,7,1,5,2,8,1,40,39
59,6,12,9,3,5,1,5,2,1,1,35,39
39,2,8,9,3,3,1,5,2,1,1,40,39
29,4,37,10,3,3,1,5,2,1,1,40,39
26,4,6,13,7,4,2,5,1,1,1,55,39
24,4,6,9,5,3,4,5,2,1,1,40,39
25,4,11,10,5,1,2,5,2,1,2,40,39
30,4,2,10,5,1,3,5,1,1,1,20,39
52,7,10,7,3,14,1,5,2,1,1,40,39
51,1,14,14,3,10,1,5,2,1,1,40,39
30,4,15,13,5,12,2,5,2,1,1,60,39
19,9,4,10,5,8,4,5,1,1,1,25,39
23,4,16,10,5,13,4,5,2,1,1,60,39
37,7,16,16,3,10,1,5,2,1,1,45,39
25,7,25,10,3,1,1,3,2,1,1,38,39
49,6,18,15,3,10,1,5,2,9,1,65,39
30,4,8,9,3,10,1,5,2,1,1,55,39
40,4,12,10,1,1,5,5,1,1,1,40,39
20,4,24,9,5,7,3,4,2,1,1,32,39
35,6,3,11,3,5,1,5,2,4,1,55,39
24,4,13,13,5,4,4,5,2,1,1,45,39
32,4,23,9,6,3,5,3,2,1,1,40,39
35,4,14,9,6,8,4,3,1,1,1,30,39
20,4,14,9,5,8,2,5,1,1,1,40,39
29,7,24,9,3,3,1,5,2,1,1,40,39
25,4,3,9,5,3,4,5,2,1,1,28,39
50,2,16,4,3,14,1,5,2,1,1,40,39
24,4,46,9,5,1,2,5,2,1,1,50,39
49,9,27,13,3,8,1,5,2,9,1,60,39
30,2,32,9,1,11,4,5,1,1,1,32,39
37,4,26,10,3,1,1,5,2,1,1,40,39
50,4,26,9,3,7,6,5,1,4,1,40,8
20,4,23,9,5,6,4,5,2,1,1,30,39
49,6,18,9,3,3,1,5,2,6,1,50,39
55,4,10,4,3,14,1,5,2,1,1,50,39
61,4,10,8,7,7,5,5,1,1,1,40,22
22,4,18,9,4,8,4,5,1,1,1,3,39
23,4,24,12,5,1,2,5,2,1,1,12,39
43,4,22,9,5,10,2,5,2,5,1,40,39
39,4,30,13,1,1,2,2,1,1,1,24,30
21,4,18,10,5,12,4,5,2,1,1,35,39
52,5,13,9,3,4,1,5,2,1,1,40,39
30,4,28,11,3,12,1,5,2,5,1,40,39
42,4,12,13,1,1,5,5,2,9,1,45,39
50,6,9,13,3,3,1,5,2,1,1,50,39
51,6,8,12,1,4,5,5,1,1,1,99,39
47,4,2,6,1,4,2,1,1,1,1,45,39
49,9,17,5,1,8,2,5,2,1,1,40,39
45,4,18,9,3,7,1,5,2,1,1,40,39
48,1,10,10,7,8,5,3,1,1,1,40,39
36,4,18,13,3,4,1,5,2,1,1,50,39
20,3,46,10,5,8,4,3,2,1,1,40,39
61,4,8,9,3,14,1,5,2,1,1,40,39
72,4,15,13,1,12,2,5,2,1,1,30,39
19,4,10,10,5,12,4,5,1,1,1,15,39
54,5,30,13,3,7,1,2,2,8,1,40,42
47,9,8,10,1,8,2,1,1,1,1,35,39
39,4,10,9,1,8,5,1,1,7,1,40,39
24,4,8,7,5,7,2,5,1,1,1,40,39
44,4,15,10,4,6,5,5,2,1,1,40,31
19,4,26,9,5,6,4,5,2,1,1,20,39
20,4,28,9,5,12,2,5,2,1,1,48,39
23,4,12,9,5,3,4,5,1,1,1,40,39
58,4,24,9,3,5,1,5,2,1,1,53,39
20,4,22,8,5,3,4,5,2,1,1,40,39
62,4,13,9,3,4,1,5,2,1,1,12,39
25,4,14,9,5,1,4,3,1,5,1,40,33
67,4,23,13,3,10,1,5,2,1,1,2,39
37,2,19,12,3,4,1,5,2,1,1,40,10
36,4,35,9,1,4,4,5,1,2,1,40,39
38,4,39,11,6,13,5,5,1,1,1,20,39
23,4,13,9,1,8,5,5,1,1,1,80,39
28,4,39,9,3,12,6,5,1,1,1,40,39
25,4,21,9,1,4,4,5,2,1,1,40,39
41,6,17,16,3,10,1,5,2,9,1,55,39
63,4,38,13,3,12,1,5,2,1,2,40,39
60,6,9,9,3,3,1,5,2,1,1,30,39
31,5,10,9,3,4,1,5,2,1,1,50,39
29,6,9,9,3,3,1,5,2,1,1,37,39
37,4,17,13,3,4,6,5,1,8,1,45,39
51,4,17,5,3,12,1,5,2,1,1,40,39
45,4,3,10,3,4,1,5,2,8,1,40,39
27,4,22,9,3,3,1,5,2,1,1,40,39
18,4,24,10,5,8,4,5,2,1,1,20,39
34,4,34,9,1,7,5,5,1,1,1,40,39
66,6,42,16,3,12,1,5,2,1,3,25,39
19,9,44,10,5,8,4,5,1,1,1,15,39
36,4,17,9,3,3,1,5,2,1,1,35,39
35,4,29,13,1,4,5,5,1,1,1,40,39
27,4,23,9,3,12,1,5,2,1,1,45,39
29,4,32,10,1,4,4,5,1,2,1,40,39
25,4,10,9,5,1,4,5,1,1,1,40,39
22,4,12,10,5,8,4,5,2,1,1,32,39
41,4,25,10,3,3,1,5,2,1,1,48,39
20,4,38,12,5,14,4,5,2,1,1,20,39
52,4,30,9,3,7,1,5,2,1,1,40,39
34,4,23,10,6,8,5,3,1,1,1,37,39
44,4,13,15,1,10,2,5,2,1,1,45,39
50,4,19,14,1,12,2,5,1,1,1,40,39
49,5,19,13,3,4,1,5,2,1,1,50,39
36,9,16,13,5,8,4,5,1,1,1,40,39
71,7,2,15,3,8,1,5,2,1,1,28,39
20,4,28,9,5,8,3,3,2,1,1,25,39
20,4,15,10,5,1,4,5,1,1,1,40,42
59,5,10,9,3,12,1,5,2,1,1,60,39
41,4,43,3,3,5,1,5,2,4,1,40,26
38,4,4,10,1,4,2,5,1,1,1,42,39
55,2,15,9,3,14,1,5,2,1,1,40,39
17,4,9,5,5,8,5,5,1,1,1,20,39
45,4,9,13,3,4,1,5,2,1,1,55,39
43,6,7,9,1,3,5,1,2,1,1,30,39
19,4,21,8,5,8,4,5,2,1,1,25,39
33,4,20,9,1,8,4,5,1,1,1,40,39
63,4,18,9,5,4,2,5,2,1,1,40,39
39,6,15,9,1,5,2,5,2,9,1,50,39
34,4,2,9,3,14,1,5,2,1,1,40,39
31,4,15,12,5,7,5,5,2,1,1,40,39
21,4,8,8,3,3,1,5,2,1,1,40,39
23,4,17,11,5,1,3,5,1,1,1,36,39
20,4,17,10,5,6,4,5,1,1,1,8,39
45,4,16,13,1,12,2,5,2,1,1,60,39
59,4,10,9,3,14,1,5,2,1,1,50,39
58,4,14,14,3,4,1,5,2,9,1,40,12
66,2,18,9,7,1,5,5,1,1,1,35,39
37,4,29,11,3,10,6,5,1,1,2,35,39
29,4,11,10,1,3,4,5,2,1,1,40,39
32,7,7,13,1,4,2,2,1,1,1,40,39
39,4,28,13,3,10,1,5,2,1,2,50,39
57,4,13,9,7,4,5,5,1,1,1,45,39
57,4,19,14,3,10,1,5,2,1,1,40,39
50,5,6,9,4,12,2,5,2,1,1,60,39
44,5,35,13,3,5,1,5,2,9,1,65,39
56,4,11,11,3,3,1,3,2,1,1,40,39
26,4,5,14,5,4,2,5,1,1,1,48,39
22,9,16,10,5,8,4,5,1,1,1,40,22
26,6,3,11,5,5,4,5,2,1,1,65,39
33,4,24,13,3,10,1,5,2,1,1,40,39
36,6,14,11,3,5,1,5,2,1,1,60,39
45,4,32,10,3,12,1,5,2,1,1,40,39
56,2,5,16,1,10,2,5,1,1,2,38,39
23,4,21,10,5,12,4,5,2,1,1,36,20
23,4,39,10,5,8,2,3,2,1,1,25,39
35,2,22,13,1,10,2,5,2,1,1,40,39
39,4,10,13,3,10,6,5,1,8,1,32,39
45,4,3,9,1,3,2,5,2,1,1,40,39
21,4,14,10,5,12,4,5,1,1,1,25,39
56,7,11,9,3,1,1,5,2,1,1,40,39
31,1,10,9,5,6,4,5,1,1,1,40,39
44,4,26,8,5,14,2,3,2,1,1,36,39
21,9,36,10,5,8,3,5,2,1,1,10,39
31,4,28,9,3,6,1,5,2,6,1,40,39
20,4,16,9,5,6,4,5,2,1,1,38,39
17,9,4,7,5,8,4,3,1,1,1,40,39
44,1,18,9,3,1,1,5,2,1,1,40,39
19,4,30,10,5,8,4,5,1,1,1,23,39
71,9,17,9,7,8,5,5,2,1,1,24,39
23,4,26,10,5,12,2,5,1,1,1,40,39
21,4,28,9,5,3,4,5,2,1,1,40,26
29,7,20,14,3,10,1,5,2,1,1,15,39
33,4,16,10,6,8,2,5,1,1,1,30,39
46,4,34,9,1,4,2,5,2,1,1,48,39
21,9,38,10,5,8,4,3,1,1,1,40,39
36,5,30,10,3,12,1,5,2,9,1,60,39
70,6,3,14,3,10,1,5,2,9,1,30,39
19,4,18,9,5,6,2,5,1,1,1,37,39
29,4,14,10,3,4,4,3,1,1,1,40,39
34,4,18,12,5,12,5,5,2,1,1,50,39
26,4,12,10,5,4,2,5,2,1,1,40,39
30,4,28,13,5,4,2,5,1,1,1,40,39
34,4,14,10,5,1,2,5,1,1,1,40,39
24,9,17,13,5,8,2,2,2,1,1,25,36
28,4,20,9,5,12,4,5,2,1,1,48,39
24,9,16,10,5,8,4,5,2,1,1,40,39
76,4,19,13,3,1,1,5,2,10,1,50,39
19,4,21,8,5,6,4,5,2,1,1,40,39
45,4,21,6,3,3,1,5,2,3,1,40,39
24,6,8,10,5,10,2,2,2,1,1,30,39
37,4,19,13,3,3,1,5,2,1,1,40,39
24,4,42,13,3,10,1,5,2,1,1,30,39
24,4,21,13,5,1,2,5,1,1,1,42,39
40,4,3,9,3,7,1,5,2,1,1,45,39
20,4,30,10,5,6,4,5,2,1,1,20,39
23,2,21,7,3,6,1,5,2,1,1,40,39
25,4,21,10,5,8,2,4,1,1,1,40,39
64,4,18,12,5,10,3,5,1,1,1,30,39
53,2,20,14,3,10,1,5,2,1,2,55,39
28,4,19,10,3,1,4,5,1,1,1,40,39
52,2,20,14,3,10,1,3,2,1,1,40,39
28,4,24,15,5,10,2,3,2,1,1,50,39
31,4,21,12,3,4,1,5,2,1,1,55,39
77,4,14,13,5,10,2,5,1,1,1,10,39
22,4,8,9,5,13,4,5,2,1,1,40,39
17,9,80,7,5,8,4,5,1,1,1,20,39
38,4,32,13,5,4,2,5,2,1,1,55,39
45,9,23,7,1,8,4,3,2,1,1,40,39
25,2,24,10,5,1,5,3,1,1,1,40,39
50,4,25,9,3,3,1,5,2,1,1,40,39
53,2,20,9,3,4,1,5,2,1,1,60,39
24,4,29,9,5,5,2,5,2,1,1,40,39
33,4,13,9,3,1,1,5,2,1,1,50,39
57,1,4,14,3,4,1,3,2,9,1,40,39
39,4,37,15,3,4,6,5,1,9,1,48,39
30,4,9,10,1,14,2,5,2,1,1,30,39
31,1,16,9,3,1,1,5,2,1,1,40,39
39,7,32,10,5,14,4,3,2,1,1,40,39
30,4,16,13,5,12,4,5,1,1,1,65,39
48,4,10,10,6,1,5,5,1,1,1,44,39
62,9,11,14,3,8,6,5,1,1,1,40,39
39,4,17,9,3,7,1,5,2,1,1,45,39
34,4,19,9,5,14,4,5,2,1,2,40,39
45,4,26,14,3,4,1,5,2,1,1,50,39
32,4,23,7,1,7,5,5,1,1,1,40,39
40,1,3,10,5,1,2,5,1,1,1,50,39
17,4,16,6,5,8,4,5,1,1,1,15,39
19,9,15,6,5,8,4,3,2,1,1,25,39
25,4,27,9,3,13,1,5,2,1,1,84,39
42,4,18,10,3,14,1,5,2,1,1,57,39
66,4,2,13,3,9,3,5,2,1,1,99,39
63,6,2,9,7,12,2,5,2,1,1,70,39
43,4,19,4,3,8,1,5,2,1,1,25,39
26,4,45,9,5,6,2,5,2,1,1,20,26
23,4,6,9,3,7,6,5,1,1,1,40,39
39,4,18,15,3,4,1,5,2,1,1,55,39
47,5,35,9,3,4,1,5,2,1,1,40,39
36,4,35,9,5,7,2,3,1,1,1,48,39
35,4,22,9,3,3,1,5,2,1,1,40,39
25,4,2,9,5,5,2,5,2,1,1,40,39
21,7,29,10,5,1,4,5,1,1,1,15,39
46,4,7,9,3,9,6,5,1,1,1,40,39
43,4,14,6,3,6,1,3,2,1,1,40,39
31,7,20,16,3,10,1,5,2,1,2,70,39
41,4,30,9,1,3,5,5,1,1,1,60,39
50,4,14,9,7,1,5,5,1,1,1,35,39
36,4,33,7,6,4,2,5,1,1,1,32,39
31,9,7,9,6,8,4,5,1,1,1,20,39
45,6,15,4,3,4,1,5,2,1,1,65,39
50,4,19,7,3,4,1,5,2,1,1,50,39
52,4,19,4,3,4,6,5,1,1,1,50,39
40,4,34,16,3,10,1,5,2,1,1,40,39
55,4,9,13,3,4,1,5,2,9,1,55,39
64,9,17,6,3,8,1,5,2,1,1,56,39
51,5,16,15,3,10,1,5,2,1,1,40,39
30,4,1,10,3,10,1,5,2,8,1,40,39
56,7,6,14,1,10,2,5,1,1,1,39,39
35,4,12,9,3,4,1,5,2,1,1,48,39
55,6,27,6,3,12,1,5,2,1,1,35,39
30,4,16,9,5,13,5,5,1,1,1,40,39
34,4,20,9,5,3,2,5,2,1,1,40,39
36,4,21,11,3,10,6,5,1,1,1,40,39
43,5,8,9,3,3,1,5,2,1,1,60,39
24,2,19,10,5,11,2,5,2,1,1,50,39
30,4,54,6,3,8,1,3,2,1,1,40,39
33,2,5,11,5,11,2,5,2,1,1,70,39
32,4,25,12,5,10,2,5,2,1,1,40,42
29,1,11,13,5,10,2,5,1,1,1,40,39
50,4,16,9,3,7,1,5,2,4,1,47,39
18,4,2,7,5,10,4,5,2,1,1,15,39
20,4,23,7,5,12,4,5,1,1,1,25,39
45,7,19,14,3,10,1,5,2,1,1,45,39
22,4,34,10,5,12,2,5,2,1,1,35,42
45,4,17,15,3,4,1,5,2,1,1,40,39
41,4,19,9,3,7,1,5,2,1,1,40,39
42,2,19,4,4,8,2,5,1,1,1,35,33
24,4,43,13,5,12,2,5,2,1,1,40,39
22,4,29,9,5,6,5,5,2,1,1,35,39
28,4,27,9,3,4,1,5,2,1,1,45,39
23,4,33,10,5,6,4,5,2,1,1,35,39
21,4,20,4,5,5,4,5,1,1,1,38,39
23,4,16,13,5,1,2,2,1,1,1,20,39
45,4,14,10,1,1,5,5,1,1,1,48,39
41,4,10,9,1,12,5,5,1,1,1,40,39
49,1,22,9,3,1,1,5,2,1,1,40,39
38,4,43,10,5,8,4,3,1,1,1,40,39
37,4,16,9,5,6,2,5,2,1,1,40,39
70,4,30,13,7,7,3,2,2,1,1,32,30
24,4,10,9,5,1,2,5,1,3,1,40,39
28,2,40,13,5,10,2,5,1,1,1,40,39
24,4,7,11,5,1,4,2,1,1,1,20,39
83,5,24,6,3,5,1,5,2,10,1,50,39
69,4,23,16,3,10,1,5,2,1,1,40,3
37,4,26,9,5,1,5,3,1,1,1,40,39
28,4,9,13,5,4,2,5,1,1,1,40,39
54,4,10,10,1,1,2,5,1,1,1,40,39
71,4,15,9,3,4,1,5,2,1,3,45,39
56,7,9,9,7,1,5,2,1,1,1,40,39
27,2,28,13,5,10,2,4,1,1,1,45,42
42,6,26,14,3,12,1,5,2,10,1,80,39
21,4,20,9,5,12,4,5,2,1,1,44,39
29,4,16,11,3,10,1,5,2,1,1,40,39
27,4,27,4,5,8,2,5,2,1,1,24,42
32,4,34,13,5,10,2,5,2,1,1,50,39
31,4,32,10,5,1,2,5,2,1,1,40,39
38,4,4,10,6,8,2,5,1,5,1,72,39
55,7,12,16,3,10,1,2,2,1,1,40,19
48,4,13,9,3,14,1,5,2,1,1,45,39
58,6,3,9,7,5,2,5,2,1,1,80,39
23,4,7,10,5,1,2,5,1,1,1,40,39
28,7,27,10,5,1,2,5,1,1,1,50,39
49,2,12,10,3,4,1,5,2,1,1,46,39
51,4,5,9,4,8,5,5,1,1,1,40,39
23,4,18,9,6,3,4,5,2,1,1,53,39
40,6,9,9,1,4,2,3,2,1,1,50,39
59,4,9,9,1,8,2,2,2,1,1,40,3
47,4,12,13,1,3,2,5,1,1,1,50,39
37,4,24,9,3,14,1,5,2,1,1,50,39
39,4,5,12,1,4,5,5,2,2,1,40,39
43,4,6,10,3,3,1,5,2,1,1,60,39
40,4,28,11,3,5,1,5,2,1,1,60,39
48,4,10,6,3,14,1,5,2,1,1,40,39
29,4,20,5,5,12,2,5,1,1,1,48,39
48,4,18,10,3,12,1,5,2,1,1,50,39
37,4,6,13,5,5,2,5,2,1,1,30,39
19,4,22,9,5,12,2,5,2,5,1,48,39
28,4,14,6,5,8,4,3,1,1,1,30,39
56,4,17,3,3,3,1,3,2,1,1,40,38
45,4,16,9,1,14,4,5,2,1,1,60,39
60,7,11,10,3,11,1,5,2,1,1,40,39
53,7,5,14,3,4,1,5,2,1,1,42,39
37,7,37,9,3,1,1,5,2,1,1,40,39
31,4,24,9,3,8,1,5,2,1,1,40,39
29,4,22,11,2,5,1,5,2,1,1,44,39
31,9,21,9,7,8,5,5,1,1,1,36,39
39,4,31,9,3,14,1,3,2,1,1,40,5
31,2,15,13,3,10,1,5,2,1,1,40,39
42,4,9,13,3,4,1,5,2,9,1,45,39
17,4,19,7,5,6,4,5,1,1,1,16,39
19,4,26,9,5,8,4,5,1,1,1,20,39
24,4,21,13,5,8,2,2,2,1,1,32,39
62,4,26,9,3,5,1,5,2,7,1,40,39
34,4,13,2,5,8,3,5,1,1,1,40,13
47,5,21,14,3,4,1,5,2,9,1,55,39
58,4,18,13,5,10,2,5,1,1,1,62,2
23,4,32,11,5,10,2,5,1,1,1,36,39
33,4,26,9,5,8,5,3,1,1,1,40,39
76,4,14,9,7,1,2,5,2,1,1,6,39
40,4,17,9,1,4,5,5,1,1,1,50,39
28,4,7,4,1,8,5,5,1,1,1,50,39
41,4,30,10,3,13,6,5,1,1,1,40,39
46,2,30,9,3,11,1,5,2,8,1,96,39
22,1,26,10,5,1,2,5,1,1,1,40,39
29,4,4,11,3,6,1,5,2,1,1,40,39
26,4,5,9,5,8,5,5,2,1,1,40,39
31,4,90,13,5,1,2,5,2,9,1,40,39
22,4,8,9,5,8,2,5,1,1,1,25,39
41,4,21,10,5,14,2,3,2,1,1,43,39
29,4,11,9,5,14,3,4,2,1,1,40,6
60,4,10,11,3,13,1,5,2,8,1,40,39
72,1,21,9,3,1,1,5,2,1,1,40,39
41,5,11,10,3,5,1,5,2,1,1,65,39
19,4,19,10,5,8,4,5,1,1,1,25,39
25,4,24,13,5,8,4,5,2,1,1,40,39
24,4,11,13,5,4,2,5,2,1,1,45,39
59,4,36,5,3,8,1,5,2,1,1,30,39
17,4,24,7,5,3,4,5,2,1,1,30,39
59,9,42,13,3,8,1,5,2,1,1,40,39
69,9,32,10,5,8,2,5,2,2,1,1,39
25,4,12,10,3,12,1,5,2,3,1,43,39
50,9,19,9,3,8,1,5,2,1,1,60,39
29,4,24,9,6,8,2,5,1,1,1,40,39
43,4,18,9,3,3,1,5,2,1,1,55,39
29,2,19,10,5,8,4,5,1,1,1,10,39
29,7,19,10,1,1,5,3,2,1,1,40,39
32,2,19,10,3,11,1,5,2,1,1,40,39
17,9,9,6,5,8,3,5,2,1,1,6,39
50,6,2,9,3,4,1,5,2,1,1,45,39
43,4,3,10,3,4,1,5,2,1,1,50,39
41,4,10,9,5,7,5,5,1,1,1,40,39
32,4,21,13,3,4,6,5,1,1,1,40,39
54,7,16,14,5,10,2,5,1,1,1,45,39
65,4,9,9,3,4,1,5,2,1,1,40,39
18,9,37,9,5,8,4,4,1,1,1,40,39
70,5,24,10,3,4,1,5,2,1,1,40,39
53,4,22,14,3,4,1,5,2,1,1,55,39
37,4,13,13,3,4,1,5,2,1,2,60,39
