ID,age,workclass,fnlwgt,education-num,marital_status,occupation,relationship,race,sex,capital-gain,capital-loss,hours,country
30912,55,4,14,13,3,1,6,5,1,4,1,40,39
10388,27,4,41,9,3,3,1,5,2,1,1,40,39
24272,31,4,24,10,3,5,1,5,2,8,1,50,39
532,36,4,19,9,3,8,1,3,2,1,1,40,39
3945,38,4,2,13,3,4,1,5,2,1,1,45,39
5867,25,4,17,13,3,3,1,5,2,1,1,60,39
19635,37,4,16,15,3,10,1,5,2,1,1,60,39
2371,61,2,19,13,6,10,2,5,2,1,1,30,42
12332,40,4,55,4,5,5,4,5,2,1,1,40,39
24728,32,4,16,9,5,1,3,5,1,1,1,35,39
5092,38,4,17,10,1,3,4,5,2,1,1,58,31
13980,40,6,16,10,5,3,4,5,2,1,1,40,39
9621,21,4,22,10,5,8,3,5,1,1,1,30,39
6037,26,6,22,4,3,14,1,5,2,1,1,75,39
3911,61,4,16,9,3,3,1,5,2,1,1,40,39
13757,48,4,25,10,5,6,2,5,2,1,1,40,39
18140,37,4,27,9,3,7,1,5,2,1,1,60,39
21879,65,4,2,13,1,1,2,5,1,1,1,40,39
22952,35,4,5,10,3,5,1,5,2,1,1,40,26
19593,36,4,19,9,1,7,2,5,2,1,1,40,39
21522,35,4,19,7,1,7,5,5,1,1,1,40,39
25560,60,2,20,11,3,8,1,5,2,1,1,40,39
13586,18,9,28,7,5,8,4,5,2,1,1,25,39
26804,44,4,3,16,5,10,2,5,2,1,1,45,39
5030,29,4,10,9,5,8,4,5,2,1,1,30,2
17202,25,4,17,13,5,13,4,5,1,1,1,40,39
11527,52,4,22,9,7,9,3,5,1,1,1,40,39
29100,43,4,13,8,3,3,1,5,2,1,1,40,39
23853,63,9,22,9,3,8,1,5,2,1,1,40,39
19900,55,5,39,13,3,12,1,5,2,10,1,60,39
8935,54,6,4,10,3,12,1,5,2,1,1,50,39
5918,33,5,20,14,3,3,1,5,2,1,1,40,39
13191,43,6,17,13,5,12,2,5,1,1,1,60,39
27262,66,6,26,10,3,5,1,5,2,1,1,7,39
4047,50,4,16,9,7,8,5,5,1,1,1,40,39
30228,45,4,36,9,7,3,2,5,1,1,1,40,39
12973,26,4,15,9,5,1,4,2,2,1,1,80,42
3259,45,4,18,12,1,10,5,5,1,6,1,38,39
17254,63,1,3,16,1,4,2,5,1,1,3,60,39
13168,21,4,26,9,5,3,2,5,2,1,1,40,39
8162,40,4,20,9,5,8,2,5,2,1,1,40,39
10654,34,2,18,13,5,8,2,5,2,1,1,14,39
24423,55,7,11,12,1,1,4,2,2,1,1,40,39
1022,42,4,20,9,6,12,2,5,1,1,1,30,39
4249,68,4,25,13,3,12,1,5,2,1,1,30,39
31279,20,9,9,10,5,8,4,5,1,1,1,40,39
10952,46,4,16,14,3,10,1,5,2,1,1,41,39
28256,53,5,15,9,3,3,1,5,2,6,1,45,39
26044,42,4,17,9,3,14,1,5,2,1,1,40,39
29886,32,6,37,11,3,3,1,5,2,1,1,40,39
6860,18,9,20,9,5,8,4,5,1,1,1,35,39
16198,70,4,27,9,3,12,1,5,2,4,1,40,39
19981,44,4,23,13,5,13,2,5,2,1,1,35,39
16860,24,4,10,9,5,8,3,5,2,1,1,25,39
21904,42,4,28,9,3,8,1,3,2,1,1,40,14
22309,30,7,21,10,3,10,6,3,1,1,1,40,39
13533,44,4,16,14,3,10,6,5,1,1,1,45,39
15530,26,4,13,13,5,12,2,5,2,1,1,40,39
20441,44,4,21,15,1,10,2,5,2,1,1,55,39
5217,36,4,21,9,5,3,2,5,1,1,1,40,39
28482,23,4,23,13,5,10,2,5,2,1,1,40,42
9075,36,4,18,9,3,12,1,5,2,1,1,60,39
7044,30,4,34,7,3,12,1,5,2,1,1,40,39
18053,39,4,15,15,3,10,1,5,2,1,1,55,39
21680,28,4,31,14,3,12,1,5,2,1,1,45,10
17775,69,6,8,10,7,5,2,5,1,1,1,14,39
2150,28,4,20,7,5,7,2,3,2,1,1,40,39
6060,40,4,10,12,1,1,5,3,1,1,1,32,39
3051,48,4,11,13,1,12,5,5,1,1,1,44,39
31622,61,6,26,9,3,12,1,5,2,1,1,53,39
1652,26,6,16,9,5,12,4,5,2,1,1,40,39
15402,35,2,21,9,6,1,5,5,1,1,1,38,39
19206,17,4,18,6,5,8,4,5,1,1,1,25,39
19212,90,4,13,10,1,12,5,3,1,1,1,37,39
3499,26,4,13,14,3,10,1,5,2,6,1,40,39
25671,24,4,10,10,5,7,4,4,2,1,1,14,39
7949,46,4,38,13,1,10,5,3,1,1,1,32,39
210,44,2,16,9,3,14,1,3,2,1,1,40,39
30361,36,7,42,3,3,8,1,5,2,1,1,40,26
18039,40,4,37,9,3,3,1,3,2,1,1,40,39
8450,52,4,12,9,5,10,5,5,1,1,1,40,39
28854,37,6,10,9,3,7,1,5,2,1,1,40,39
23370,31,4,21,12,3,4,1,5,2,1,1,55,39
4588,30,4,12,10,3,8,6,5,1,1,1,40,39
9902,32,4,21,13,5,12,2,5,2,1,1,45,39
4413,20,9,19,10,5,8,4,5,1,1,1,40,39
11911,42,4,11,13,1,10,5,5,1,1,1,15,39
1509,42,7,43,10,3,1,1,3,2,1,1,40,39
16756,24,4,21,6,5,8,3,5,2,1,1,30,26
23492,37,4,6,13,5,5,2,5,2,1,1,30,39
1574,49,9,26,6,6,8,4,5,2,3,1,40,39
12219,58,4,10,9,1,1,5,5,1,3,1,40,39
29745,52,4,19,9,5,8,5,5,1,1,1,45,39
4563,25,4,26,11,5,12,2,5,2,1,1,45,39
24990,54,4,8,10,1,14,2,5,2,1,1,55,39
29906,20,4,39,9,5,12,3,5,2,1,1,60,39
30141,62,1,22,10,7,11,2,5,1,1,1,40,39
30906,39,6,25,5,3,5,3,5,2,1,1,40,5
21808,22,4,20,10,5,7,2,5,2,1,1,40,39
7196,35,4,11,9,3,7,6,3,1,1,1,35,39
9933,25,4,18,9,5,6,2,5,1,1,1,40,39
18727,27,4,16,13,6,13,4,5,2,1,1,50,39
23261,51,4,17,5,3,12,1,5,2,1,1,40,39
13578,22,4,6,10,5,12,4,5,1,1,1,40,39
29380,25,4,41,9,5,3,4,5,2,1,1,40,39
18592,25,4,18,7,5,3,4,5,2,1,1,40,39
29900,38,4,9,14,3,4,1,5,2,1,1,65,39
16349,38,4,12,9,1,1,2,5,1,1,1,35,39
30563,35,4,23,9,1,14,2,5,2,1,1,60,39
15772,21,4,41,4,5,3,4,5,2,1,1,40,39
18185,30,4,19,10,1,7,2,5,2,1,2,40,39
23013,29,4,38,5,3,7,1,5,2,1,1,40,26
14983,47,2,16,10,4,3,3,5,2,1,1,45,39
3424,37,4,33,3,3,5,1,5,2,1,1,36,26
14091,25,4,16,13,5,1,4,5,2,1,1,40,39
21708,42,4,19,10,6,7,5,3,1,1,1,40,39
269,33,4,22,9,3,3,6,5,1,1,1,40,39
8031,34,4,17,13,1,10,5,5,1,1,1,40,39
27163,26,1,17,11,5,3,4,5,2,1,1,50,24
31679,31,4,18,6,6,14,5,5,2,1,1,40,39
12254,60,4,12,3,3,3,1,5,2,1,1,45,22
20176,63,6,28,14,3,5,1,5,2,10,1,50,39
25174,50,4,10,9,3,3,1,5,2,1,1,40,39
5716,19,4,27,3,5,8,2,5,2,1,1,50,13
13175,29,4,3,9,1,10,2,5,1,1,1,40,39
3385,44,4,26,6,3,14,1,5,2,1,1,40,39
7757,50,4,15,10,3,13,1,5,2,1,1,60,39
32185,52,6,18,13,3,4,1,5,2,1,1,50,39
6336,42,2,11,14,1,10,5,5,1,1,1,45,39
31124,63,4,16,5,7,8,2,5,1,1,1,20,39
722,29,4,27,13,5,10,2,5,2,5,1,40,39
26740,30,4,18,13,5,4,2,5,1,1,1,50,39
21130,49,4,17,13,5,13,5,2,1,1,1,40,19
26176,25,7,29,10,5,3,2,5,2,1,1,20,39
31251,22,7,25,12,5,10,2,5,1,1,1,15,39
16594,59,6,9,4,3,3,1,5,2,1,1,40,39
16239,44,6,3,10,3,5,1,5,2,1,1,72,39
29585,46,7,17,13,3,10,1,5,2,1,1,38,39
13960,41,5,14,13,3,4,1,5,2,1,2,55,39
20130,36,2,12,13,1,10,5,5,2,1,1,40,39
27342,63,4,17,6,6,7,2,3,2,1,1,40,39
19419,35,4,40,16,5,10,2,5,1,1,1,80,39
20317,41,4,14,13,1,4,5,3,1,1,1,40,39
19515,80,2,2,9,7,8,5,1,1,1,1,32,39
15158,30,4,15,9,5,8,2,5,1,1,1,40,21
17297,30,4,18,13,5,12,2,5,2,1,1,40,39
12004,46,4,11,8,3,3,1,5,2,8,1,40,42
18468,34,4,20,11,3,10,1,5,2,5,1,50,39
23065,36,4,40,13,5,10,2,5,1,1,1,32,39
11072,45,5,10,9,1,4,2,5,1,1,1,40,39
12283,46,2,10,9,5,3,4,5,2,1,1,40,39
19552,51,4,31,10,1,1,5,5,1,1,1,40,39
22236,38,6,3,12,3,12,1,5,2,1,1,60,39
24524,18,4,39,9,5,1,4,5,2,1,1,25,39
14222,56,6,21,4,1,12,3,5,2,1,1,20,26
28070,36,2,31,13,5,10,4,3,2,1,1,35,39
21381,22,4,41,10,3,3,1,5,2,1,1,40,39
32415,57,6,6,9,3,3,1,5,2,1,1,50,39
4833,26,4,15,10,3,12,1,5,2,1,1,50,39
2609,45,7,10,10,3,4,1,5,2,1,1,40,39
6709,42,4,12,9,1,4,2,3,1,6,1,50,39
4461,20,4,28,10,5,8,4,5,2,1,1,20,39
26440,32,4,13,15,3,10,1,5,2,1,1,40,39
29057,33,4,7,14,3,10,1,5,2,1,1,45,39
27511,26,4,22,9,5,3,2,5,2,1,1,70,39
10033,28,4,3,9,1,12,2,1,2,9,1,40,39
10921,23,4,23,9,3,14,1,5,2,1,1,40,39
19621,36,4,21,11,3,12,1,5,2,1,1,60,39
8007,44,9,17,10,3,8,1,5,2,1,1,40,39
23433,33,2,5,11,5,11,2,5,2,1,1,70,39
15885,47,4,15,9,3,13,6,5,1,1,1,40,39
28554,26,4,12,12,5,10,2,5,1,1,1,36,39
1947,43,7,21,9,5,1,5,3,1,1,1,40,39
1955,40,4,20,7,5,14,4,5,2,1,1,35,39
17421,41,4,9,13,3,4,1,5,2,1,1,60,39
5851,36,4,28,9,5,1,4,3,2,1,1,40,39
297,39,9,15,14,3,8,6,2,1,4,1,40,42
6962,36,4,33,9,3,12,1,5,2,1,1,40,39
10609,60,1,6,13,3,1,1,3,2,1,1,40,39
10726,49,6,12,13,3,3,1,5,2,1,1,50,39
28767,67,6,25,9,3,5,1,5,2,2,1,20,39
7227,53,4,16,9,7,7,2,3,1,1,1,40,39
31184,33,4,20,9,5,8,4,5,2,1,1,40,39
19434,67,4,21,14,4,4,2,5,2,1,1,55,39
31630,41,4,46,10,3,3,1,5,2,1,1,40,39
15570,42,4,19,9,6,3,5,5,2,1,1,40,39
19351,33,4,3,13,5,4,2,2,2,1,1,40,42
2185,46,4,18,9,1,3,3,5,2,1,1,40,39
29429,64,4,19,15,3,4,1,5,2,1,1,60,39
88,30,4,5,5,5,12,2,5,2,1,1,40,39
15131,53,1,16,13,1,13,2,1,2,1,1,40,39
27724,57,4,4,9,3,14,1,5,2,1,1,40,39
21259,28,4,4,14,5,13,2,5,1,1,1,40,39
19340,22,4,2,10,5,14,4,5,1,1,1,30,39
21237,37,4,30,12,1,4,2,5,1,1,1,48,39
18275,38,4,60,13,3,12,1,5,2,1,1,40,39
27610,35,4,25,10,3,10,1,5,2,8,1,38,39
15698,32,4,3,14,3,10,1,2,2,1,1,40,19
22201,27,4,21,9,3,7,1,5,2,1,1,40,26
24419,35,4,22,11,3,3,1,5,2,1,1,40,39
7871,28,4,29,4,3,6,1,5,2,1,1,40,26
18048,24,4,9,9,5,13,4,5,2,1,1,40,39
23018,35,4,21,10,3,1,1,5,2,1,1,50,39
12109,46,4,12,13,3,8,1,5,2,1,1,30,39
25582,44,4,12,10,5,1,2,3,1,1,1,40,39
19598,54,4,31,10,3,10,6,5,1,1,1,40,39
282,34,4,17,12,1,12,5,3,1,1,1,45,39
8655,33,4,17,6,3,7,1,5,2,1,1,40,39
14192,54,7,31,16,3,10,1,5,2,1,1,46,9
32013,61,4,17,9,3,3,1,5,2,1,3,20,39
30590,40,2,18,12,5,10,2,5,2,1,1,40,39
11556,39,4,32,9,7,7,5,3,1,1,1,40,39
25742,40,4,5,13,3,12,1,5,2,1,1,50,39
7460,54,2,3,14,3,1,1,5,2,8,1,40,39
10805,25,9,3,10,5,8,2,5,2,1,1,40,39
10024,49,4,18,11,6,10,4,5,1,1,1,36,39
11228,30,9,9,10,6,8,2,5,2,1,1,60,39
17594,52,9,29,9,3,8,1,5,2,1,1,40,39
11265,37,4,10,9,3,6,1,5,2,1,1,40,39
2971,36,4,13,13,3,10,1,5,2,4,1,45,39
4700,26,4,13,8,5,3,3,4,2,1,1,48,13
6821,44,4,7,10,1,4,2,5,2,1,1,50,39
20463,85,6,16,9,7,12,2,5,1,1,1,50,39
15168,24,7,6,13,5,10,2,5,2,1,1,40,39
12177,47,4,13,9,1,4,2,5,1,1,2,40,39
13996,30,4,18,9,3,12,1,5,2,1,1,45,39
10871,48,4,21,9,3,3,1,5,2,1,1,40,39
23050,49,6,23,13,5,4,4,5,1,1,1,40,39
31737,52,4,11,13,5,10,2,5,2,1,1,38,39
28661,51,4,21,9,3,12,1,5,2,1,3,45,39
1710,73,4,26,9,7,12,3,5,1,1,1,15,39
28628,36,6,34,16,3,10,1,5,2,1,1,45,42
9584,19,4,20,10,5,8,4,5,1,1,1,26,39
24025,40,2,29,12,1,4,2,5,2,9,1,50,39
30042,67,9,13,10,3,8,1,5,2,1,1,6,39
5303,19,4,12,10,5,8,4,5,1,1,1,40,39
25960,27,4,15,9,5,4,2,3,1,1,1,37,39
30743,21,4,18,10,5,1,4,4,1,1,1,20,5
22473,32,4,11,10,3,8,1,3,2,1,1,50,39
28343,50,4,19,13,3,3,1,5,2,1,1,40,42
3101,65,5,8,9,3,5,1,5,2,1,3,65,39
23636,70,9,14,10,3,8,1,5,2,1,1,4,39
13343,56,4,20,13,3,10,1,5,2,1,1,40,39
21003,33,4,13,10,3,4,1,5,2,1,1,45,39
28592,24,6,3,9,6,8,5,5,1,1,1,50,39
27983,46,4,12,9,3,3,1,5,2,1,1,50,39
21195,55,4,19,13,6,3,2,5,2,1,1,40,42
28142,27,4,11,13,5,8,2,5,2,1,1,35,39
5320,28,9,23,9,5,8,2,3,2,1,1,40,39
4789,41,1,8,9,3,8,1,5,2,1,1,40,39
28785,50,4,15,9,1,7,2,1,1,1,1,40,39
24921,56,4,7,9,1,8,5,5,1,1,1,40,39
31658,17,4,30,6,5,12,5,5,1,1,1,24,39
30543,22,4,18,9,5,4,2,5,2,1,1,40,41
22629,47,4,25,9,1,13,2,5,1,1,1,36,39
29986,44,4,45,14,3,1,1,5,2,1,1,40,39
7538,27,4,5,9,3,7,1,5,2,1,1,40,39
7892,38,4,13,13,5,8,2,5,2,1,1,40,39
27236,30,4,37,9,3,13,1,5,2,1,1,40,39
9881,53,4,11,10,1,1,5,5,1,1,1,38,39
27026,19,4,16,10,5,13,3,2,2,1,1,40,40
15852,32,4,18,10,3,12,1,5,2,1,1,40,39
31450,55,4,7,14,3,10,1,5,2,1,1,40,39
8399,19,4,23,9,5,8,5,5,2,1,1,40,39
6575,45,4,11,9,5,6,2,5,2,1,1,40,39
24079,34,4,11,9,1,1,4,5,1,1,1,40,39
13183,43,2,33,10,1,1,2,5,1,1,1,20,26
23043,26,4,22,13,5,1,2,5,2,1,1,40,39
20897,33,6,9,9,3,4,1,5,2,1,1,40,39
18422,39,4,25,5,6,3,4,5,2,1,1,35,26
31982,30,2,16,13,3,10,1,5,2,1,1,40,39
17429,46,4,26,13,3,12,1,5,2,1,1,40,39
9435,45,4,17,10,3,14,1,5,2,1,1,55,39
7433,23,2,49,10,4,1,4,5,1,1,1,40,13
8218,65,4,14,9,1,1,5,5,1,1,3,59,2
4752,60,9,19,9,3,8,1,5,2,1,1,32,39
10147,43,4,22,9,3,4,1,5,2,1,1,40,39
26237,52,4,27,9,6,3,2,5,2,1,1,40,39
5876,36,6,16,14,5,12,2,5,2,9,1,45,39
26360,51,5,35,13,1,5,5,5,2,1,1,50,39
17527,28,1,28,13,5,10,2,5,1,1,1,40,39
9640,33,4,27,16,3,10,1,5,2,1,1,40,39
23517,28,4,7,4,1,8,5,5,1,1,1,50,39
27973,50,4,54,13,3,13,1,5,2,1,1,20,39
5195,43,2,11,10,1,1,5,5,1,1,1,40,39
4110,25,4,18,9,5,1,2,5,1,1,1,50,39
7517,33,4,17,16,1,12,2,5,2,10,1,60,39
9382,32,4,16,9,3,8,1,5,2,1,1,54,39
20901,22,4,19,9,5,1,2,5,1,1,1,39,39
20336,24,4,18,13,5,10,5,5,1,1,1,40,39
18044,48,2,37,13,3,4,1,5,2,1,1,60,26
29942,69,4,36,15,3,10,1,5,2,1,1,3,39
1838,30,4,24,10,1,1,5,5,2,1,1,40,39
21536,23,4,11,13,5,10,2,5,1,1,1,40,39
5412,22,4,14,11,5,8,4,5,2,1,1,30,39
24324,41,2,16,10,1,11,2,5,2,1,1,20,39
25879,20,4,3,12,5,12,4,5,1,1,1,40,39
20519,28,4,18,7,3,6,4,5,2,1,1,40,39
503,58,4,18,10,1,8,5,5,1,1,1,42,10
27799,32,4,11,9,6,6,5,2,1,1,1,60,35
18541,63,9,22,13,3,8,1,5,2,8,1,54,39
15664,46,1,10,15,3,10,1,5,2,9,1,50,39
16461,58,4,23,10,3,10,1,5,2,1,1,42,39
19589,49,4,5,10,1,1,2,5,1,1,1,32,39
21214,47,1,4,13,4,4,2,5,2,1,1,60,39
10775,28,4,13,9,1,1,2,5,1,1,1,35,39
22242,38,4,18,12,3,1,1,5,2,1,1,40,39
31195,36,4,16,9,5,8,2,5,2,1,1,40,39
24761,54,4,22,13,7,12,5,5,1,1,1,40,39
17745,62,4,6,11,3,10,1,5,2,8,1,50,39
28570,48,4,14,9,3,7,1,5,2,1,1,60,39
3797,68,4,33,13,3,14,1,5,2,1,1,30,39
19102,20,4,10,9,5,12,4,4,2,1,1,40,33
19601,29,4,19,10,6,9,2,5,1,1,1,30,13
7633,37,4,20,5,3,3,1,5,2,1,1,40,39
7553,36,6,24,10,3,12,1,5,2,10,1,20,39
4193,21,4,37,10,5,12,4,5,2,1,1,40,39
4650,31,4,7,9,5,12,4,2,1,1,1,40,39
10826,25,4,1,9,5,6,2,5,2,1,1,40,39
30938,43,1,19,9,3,4,1,1,2,1,1,40,39
18765,22,1,10,9,5,6,4,5,2,1,1,43,39
958,33,6,12,13,3,4,1,5,2,1,1,40,39
17513,46,1,7,9,3,1,1,5,2,1,1,40,39
299,38,4,16,9,1,12,2,5,2,1,1,80,39
31559,33,4,13,9,3,11,1,5,2,8,1,48,39
19331,23,2,21,10,5,1,4,5,1,1,1,20,39
17850,39,4,15,12,1,8,5,3,1,1,1,40,39
4225,27,5,23,9,6,1,2,5,2,1,1,38,39
3072,28,9,19,9,5,8,4,3,2,1,1,40,39
17449,23,4,16,10,5,8,5,5,1,1,1,20,39
26681,73,9,13,9,7,8,2,5,1,1,1,22,39
21304,32,4,18,6,6,3,5,5,1,1,1,40,39
11355,73,9,8,9,7,8,2,5,1,1,1,15,39
12863,44,1,39,9,5,3,4,3,1,1,1,40,39
30998,30,4,20,13,3,1,6,5,1,1,1,40,26
8107,45,1,4,10,1,1,5,5,2,1,1,42,39
19320,28,9,7,6,5,8,4,5,1,1,1,38,39
31240,27,6,12,10,3,4,1,5,2,1,1,40,39
31086,53,4,27,9,3,4,1,5,2,1,1,45,39
28927,43,4,35,9,1,7,4,5,2,1,1,40,39
6627,29,4,18,9,3,3,1,1,2,1,1,48,39
30414,48,4,13,14,3,10,1,5,2,1,1,45,39
30573,34,4,11,9,3,14,1,5,2,1,1,45,39
15162,43,4,11,4,6,5,2,3,2,1,1,40,39
27180,26,5,6,8,3,12,1,4,2,1,1,98,6
20099,21,9,31,10,5,8,2,5,1,1,1,43,39
21147,39,4,34,10,3,5,1,5,2,1,3,99,39
29364,40,4,16,9,5,3,2,5,2,1,1,50,39
15665,30,4,16,9,5,12,2,5,1,1,1,35,39
15238,73,9,24,13,3,8,1,5,2,1,1,30,39
22829,61,1,15,15,3,10,1,5,2,1,1,50,39
5274,50,4,34,9,3,11,1,5,2,1,1,38,39
31747,42,4,17,13,1,4,2,5,1,1,1,55,39
10344,33,6,24,3,3,3,1,5,2,1,1,50,39
29256,50,6,21,9,3,12,1,3,2,1,1,40,39
8501,19,4,26,10,5,8,4,5,1,1,1,15,39
16550,28,4,13,12,5,8,2,3,1,1,1,40,39
14854,32,4,31,6,3,4,6,5,1,1,1,35,39
27234,23,4,16,12,5,12,4,5,2,1,1,20,39
3929,46,4,32,9,3,3,1,5,2,1,1,40,39
14420,51,7,45,16,3,4,1,5,2,8,1,40,39
17643,20,9,23,7,1,8,2,5,1,1,1,40,39
3639,39,4,21,13,3,12,1,5,2,1,2,40,39
16797,37,5,3,13,3,12,1,5,2,1,3,50,39
28305,38,4,24,9,1,7,2,5,2,1,1,40,39
6800,52,1,42,10,1,4,2,5,1,1,1,40,39
26453,54,4,46,4,7,8,5,5,2,1,1,30,39
28881,45,4,23,10,3,10,1,5,2,1,1,40,39
25623,58,6,24,9,3,12,1,5,2,9,1,40,39
8025,60,6,5,9,3,3,1,5,2,1,1,42,39
7771,44,4,33,10,3,10,1,5,2,1,1,45,39
10049,29,4,19,11,5,8,2,3,2,1,1,40,39
16175,40,4,16,11,1,13,2,5,2,4,1,40,39
13266,40,2,37,10,3,6,1,5,2,1,1,40,26
2250,39,4,3,13,1,4,5,5,1,1,1,48,39
23933,71,4,21,11,5,1,2,5,1,1,1,40,39
9629,43,4,22,14,3,4,1,5,2,1,1,35,39
2845,50,4,12,10,3,12,1,5,2,1,1,45,39
30846,46,4,20,13,3,12,1,5,2,1,1,48,39
32114,40,4,13,14,3,4,1,5,2,1,1,40,39
16297,46,4,17,9,3,3,1,5,2,1,1,40,39
12097,21,4,10,10,5,10,4,5,2,1,1,48,39
9038,25,4,7,9,3,14,1,5,2,1,1,44,39
18679,22,4,5,5,5,14,4,5,2,1,1,40,39
13150,48,2,4,9,3,8,1,5,2,1,1,40,39
12684,23,4,9,13,5,4,4,2,2,1,1,40,39
16352,54,4,24,13,3,12,1,5,2,8,1,50,39
4361,25,4,12,12,3,6,1,3,2,1,1,40,23
19422,41,2,21,14,1,10,5,5,1,1,1,40,39
18978,46,4,20,13,7,1,2,5,1,1,1,25,39
26559,28,6,3,9,3,5,1,5,2,1,1,70,39
3544,39,2,5,13,1,1,5,5,1,1,1,35,39
104,29,4,10,9,5,3,2,5,2,1,1,40,39
5809,39,4,5,10,1,12,5,5,1,1,1,40,39
30227,52,4,11,10,1,12,3,5,1,1,1,20,39
18696,55,4,10,6,3,3,1,5,2,1,1,40,39
20760,43,4,24,9,3,7,1,5,2,1,1,40,39
14232,47,4,18,10,3,14,1,5,2,1,1,50,39
24622,17,4,20,6,5,8,4,5,2,1,1,15,39
8146,23,4,22,9,3,7,4,5,1,3,1,40,39
24335,37,4,16,9,3,8,1,5,2,1,1,40,39
21452,45,6,18,9,4,3,2,2,2,1,1,40,37
15456,19,6,19,10,5,8,4,5,1,1,1,40,26
29294,33,7,3,10,5,8,4,5,2,1,1,40,39
18615,27,9,25,13,3,8,6,3,1,1,1,35,42
13860,22,4,10,12,5,14,2,5,2,1,1,45,39
5194,38,4,22,9,3,7,1,5,2,1,1,40,5
15423,17,4,14,6,5,8,4,5,2,1,1,40,39
9459,32,4,9,10,5,3,2,5,2,1,1,38,39
4705,40,4,27,9,1,7,5,5,1,1,1,48,26
19421,26,4,16,9,5,7,2,3,2,1,1,40,39
30673,20,9,12,9,5,8,2,5,1,1,1,28,39
21964,37,4,34,13,1,8,2,5,2,1,1,40,39
14620,56,6,8,12,3,5,6,5,1,1,1,40,39
8086,31,4,4,11,1,7,5,5,2,1,1,43,39
27246,30,4,11,13,1,4,2,2,1,1,1,40,3
22019,20,4,4,9,5,3,4,5,2,1,1,40,39
2197,25,4,19,13,5,1,4,5,1,1,1,40,39
8967,38,2,42,13,3,4,1,3,2,1,1,50,39
26578,21,4,16,9,5,1,2,5,1,1,1,40,39
2985,23,4,16,13,5,8,4,5,1,1,1,30,39
4585,27,4,3,12,5,8,2,5,2,1,1,40,39
20639,38,6,18,9,3,6,1,5,2,1,1,40,39
27143,45,4,26,13,3,10,1,5,2,1,1,45,39
24207,39,4,27,11,3,3,1,5,2,1,2,48,39
12044,39,4,23,13,3,12,1,5,2,1,1,30,39
4492,37,2,23,13,3,10,6,5,1,9,1,50,39
17398,29,4,2,9,3,7,1,1,2,1,1,45,39
26065,39,4,24,13,3,10,1,5,2,1,1,50,39
1758,51,9,16,9,3,8,1,5,2,1,1,40,39
4665,35,4,33,9,1,8,5,5,1,1,1,30,39
3774,49,5,36,10,3,4,1,5,2,9,1,50,39
19736,38,4,16,9,5,4,4,5,1,1,1,40,39
9290,59,4,19,7,3,8,6,5,1,4,1,28,39
1943,46,4,24,9,3,1,6,5,1,8,1,40,39
24133,35,9,33,10,3,8,4,5,1,1,1,40,39
10623,38,7,26,10,6,1,5,3,1,1,1,38,39
23032,33,4,57,13,3,4,1,3,2,1,1,40,42
24702,22,4,11,10,5,1,2,5,1,1,1,35,39
16258,36,4,16,9,6,1,2,5,2,1,1,40,4
22588,36,4,20,9,3,3,1,5,2,1,1,50,39
9590,47,4,15,9,1,1,2,3,1,1,1,40,39
15335,52,4,14,13,3,10,1,5,2,1,1,50,39
29500,50,4,31,9,6,8,5,3,1,1,1,40,39
4533,35,6,22,9,5,7,4,5,2,9,1,40,39
19178,51,2,26,7,3,6,1,3,2,1,1,40,39
13073,28,6,39,13,5,10,2,5,2,1,1,50,39
13156,34,4,34,7,1,6,2,5,2,1,1,43,39
24696,46,4,7,5,3,7,1,5,2,1,1,43,39
17875,31,4,10,4,1,7,5,5,1,1,1,40,39
19967,37,4,15,4,3,3,1,5,2,1,1,40,39
24321,47,4,17,9,1,3,2,3,2,9,1,44,39
7305,45,4,17,11,3,4,6,5,1,1,1,40,39
16061,30,4,34,9,5,3,2,5,2,1,1,40,39
23724,31,4,26,9,3,7,6,1,1,1,1,40,39
30418,45,4,18,9,3,3,1,5,2,1,3,40,39
9660,37,2,36,10,3,1,1,5,2,1,1,40,2
558,34,4,14,9,3,13,6,5,1,1,1,32,39
12163,64,2,9,11,3,4,1,5,2,1,1,40,39
13516,45,2,36,9,3,14,1,5,2,1,1,40,39
28138,33,9,28,9,1,8,2,3,2,1,2,40,39
1345,35,4,18,13,5,1,4,5,1,1,1,40,39
23648,46,4,22,9,1,4,2,5,1,1,1,40,39
32557,40,4,15,9,3,7,1,5,2,1,1,40,39
9709,36,4,17,9,1,3,2,5,2,1,1,40,39
8989,43,4,6,13,1,12,5,5,2,1,1,44,39
15931,22,4,25,13,3,7,1,5,2,1,1,45,42
8505,33,2,51,11,3,11,1,5,2,1,1,48,39
14428,27,4,20,13,5,13,2,5,1,1,1,36,39
18066,46,4,3,10,3,14,1,5,2,4,1,40,39
4393,19,9,6,10,5,8,4,5,2,1,1,50,39
26390,23,4,21,10,5,13,4,5,1,1,1,20,39
10610,38,1,21,11,3,3,1,5,2,1,1,40,39
29241,33,4,14,15,3,10,1,5,2,1,2,50,39
30971,41,2,3,10,3,11,1,5,2,1,1,45,39
21794,41,2,16,1,5,6,4,5,1,1,1,30,39
28865,47,4,26,13,3,4,1,5,2,9,1,50,39
13598,36,4,32,10,3,3,1,5,2,1,1,40,39
17932,71,4,13,9,7,12,3,5,1,1,1,16,39
20231,54,4,22,6,1,8,2,5,2,1,1,70,39
23476,58,6,3,9,7,5,2,5,2,1,1,80,39
